data_hora,rodada,aquecimento,versao,modo,trava,workers,chunksize,imagens,pixels,t_total_s,t_preparo_s,t_processamento_s,t_final_s,espera_trava_s,dentro_trava_s,inicio_primeira_tarefa_s,cauda_s,ocupacao,fluxos_usados,impressao_digital,cpu,nucleos_fisicos,nucleos_logicos,ram_gb,sistema,python,pillow,numpy,maquina
2026-09-21T16:55:32,2,0,par,processos,fina,8,4,5000,1310720000,47.09758050000528,0.19529370000236668,46.89613929999177,0.006147500011138618,0.0216562,0.0796441,0.23955759999807924,0.261679200004437,0.9957744774155904,8,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T16:56:23,2,0,par,processos,fina,12,4,5000,1310720000,37.454891699992004,0.16520139999920502,37.255276500000036,0.034413799992762506,0.0223962,0.0840862,0.322602200001711,0.2889336999942316,0.9961925721440712,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T16:57:04,3,0,seq,,,1,,5000,1310720000,257.89533179999853,0.17038630000024568,257.7200595000031,0.004885999995167367,0.0,0.0,,,,1,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:01:25,3,0,par,processos,fina,2,4,5000,1310720000,133.70875790000719,0.17915900000662077,133.50303399999393,0.026564900006633252,0.0150463,0.0625861,0.19605619998765178,0.09481320000486448,0.9990102518644504,2,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:03:43,3,0,par,processos,fina,4,4,5000,1310720000,74.24594229999639,0.16587630000140052,74.07411399998819,0.0059520000068005174,0.0182478,0.0690409,0.22453259999747388,0.22916619999159593,0.9978953213420034,4,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:05:01,3,0,par,processos,fina,6,4,5000,1310720000,53.871939799995744,0.169272600003751,53.69630289998895,0.006364300003042445,0.0188416,0.0734719,0.21847649999835994,0.2310624999954598,0.9971008467937569,6,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:05:58,3,0,par,processos,fina,8,4,5000,1310720000,46.335849600000074,0.17979860000195913,46.14968659999431,0.006364400003803894,0.0204675,0.0788498,0.2480158999969717,0.2538561999972444,0.9967025949092964,8,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:06:48,3,0,par,processos,fina,12,4,5000,1310720000,37.42191229999298,0.17458459999761544,37.24139500000456,0.0059326999908080325,0.024797,0.0878905,0.33774289999564644,0.3011724999960279,0.9950880694717464,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:07:29,4,0,seq,,,1,,5000,1310720000,257.65826780001225,0.17869749999954365,257.4754309000127,0.004139399999985471,0.0,0.0,,,,1,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:11:51,4,0,par,processos,fina,2,4,5000,1310720000,134.17401109999628,0.16245360000175424,133.9890366000036,0.02252089999092277,0.0145615,0.0624117,0.19523869999102317,0.0786979000113206,0.999068189033013,2,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
